id,date,close, diff ,tday,ctry,band,,
AUS,3/9/2009,3121.7, (0.68),438,6,5,,
IND,7/5/2007,14861.89, (0.68),3,26,5,,
ITA,7/20/2007,41473, (0.68),14,101,5,,
CHN,11/1/2007,5914.29, (0.68),88,13,5,,
CHN,1/7/2009,1924.01, (0.68),395,13,5,,
FRA,12/9/2008,3297.8, (0.68),375,97,5,,
FRA,5/6/2008,5040.92, (0.68),220,97,5,,
USA,6/17/2008,1350.93, (0.68),250,161,5,,
JPN,8/22/2008,12666.04, (0.68),298,9,5,,
CAN,11/26/2007,16.18, (0.68),105,153,5,,
CAN,5/22/2009,13.25, (0.67),492,153,5,,
ITA,5/11/2009,20200, (0.67),483,101,5,,
USA,5/9/2008,1388.28, (0.67),223,161,5,,
USA,9/20/2007,1518.75, (0.67),58,161,5,,
CHN,6/11/2009,2797.32, (0.67),506,13,5,,
IND,8/31/2007,15318.6, (0.67),44,26,5,,
FRA,11/13/2008,3269.46, (0.67),357,97,5,,
MEX,10/13/2008,22095.89, (0.67),334,167,5,,
CAN,3/28/2008,16.37, (0.67),193,153,5,,
BRA,3/30/2009,40653, (0.67),453,138,5,,
FRA,7/24/2008,4347.99, (0.67),277,97,5,,
JPN,11/15/2007,15396.3, (0.67),98,9,5,,
AUS,2/1/2008,5882.3, (0.67),153,6,5,,
FRA,10/4/2007,5804.39, (0.66),68,97,5,,
MEX,11/22/2007,28520.16, (0.66),103,167,5,,
JPN,11/19/2008,8273.22, (0.66),361,9,5,,
AUS,7/30/2007,6146.5, (0.66),20,6,5,,
MEX,6/4/2009,24748.03, (0.66),501,167,5,,
FRA,8/17/2007,5363.63, (0.66),34,97,5,,
MEX,11/30/2007,29770.52, (0.66),109,167,5,,
IND,2/20/2008,17617.6, (0.66),166,26,5,,
CHN,12/31/2008,1820.81, (0.66),391,13,5,,
FRA,11/28/2007,5561.21, (0.66),107,97,5,,
DEU,8/14/2007,7425.07, (0.66),31,99,5,,
IND,2/9/2009,9583.89, (0.66),418,26,5,,
FRA,3/24/2009,2874.39, (0.66),449,97,5,,
USA,10/16/2007,1538.53, (0.66),76,161,5,,
CAN,2/21/2008,16.64, (0.66),167,153,5,,
CHN,6/6/2008,3329.67, (0.66),243,13,5,,
CHN,6/3/2008,3436.4, (0.65),240,13,5,,
CHN,7/11/2008,2856.63, (0.65),268,13,5,,
MEX,5/14/2008,31336.57, (0.65),226,167,5,,
JPN,6/5/2008,14341.12, (0.65),242,9,5,,
USA,12/4/2007,1462.79, (0.65),111,161,5,,
JPN,7/18/2008,12803.7, (0.65),273,9,5,,
DEU,6/10/2008,6771.1, (0.65),245,99,5,,
ITA,5/21/2008,33061, (0.65),231,101,5,,
CAN,4/15/2009,12.24, (0.65),465,153,5,,
ITA,7/1/2008,28786, (0.65),260,101,5,,
CAN,7/28/2008,16.85, (0.65),279,153,5,,
DEU,3/20/2008,6319.99, (0.65),187,99,5,,
MEX,8/22/2007,29269.34, (0.65),37,167,5,,
MEX,2/26/2008,30228.08, (0.65),170,167,5,,
USA,10/30/2007,1531.02, (0.65),86,161,5,,
JPN,2/26/2008,13824.72, (0.65),170,9,5,,
CAN,11/6/2008,12.34, (0.64),352,153,5,,
CAN,9/26/2007,16.98, (0.64),62,153,5,,
AUS,5/2/2008,5760.4, (0.64),218,6,5,,
FRA,11/21/2007,5381.3, (0.64),102,97,5,,
DEU,9/23/2008,6068.53, (0.64),320,99,5,,
FRA,7/18/2008,4299.36, (0.64),273,97,5,,
FRA,4/7/2009,2902.31, (0.64),459,97,5,,
USA,3/3/2009,696.33, (0.64),434,161,5,,
BRA,6/22/2009,49495, (0.64),513,138,5,,
ITA,12/18/2008,19557, (0.64),382,101,5,,
CAN,11/7/2008,12.42, (0.64),353,153,5,,
BRA,3/2/2009,36235, (0.64),433,138,5,,
AUS,10/30/2008,3957.3, (0.64),347,6,5,,
JPN,9/4/2007,16420.47, (0.63),46,9,5,,
CHN,12/25/2007,5201.18, (0.63),126,13,5,,
MEX,8/10/2007,29420.47, (0.63),29,167,5,,
IND,6/4/2009,15008.68, (0.63),501,26,5,,
DEU,4/7/2009,4322.5, (0.63),459,99,5,,
CHN,3/26/2008,3606.86, (0.63),191,13,5,,
CAN,4/30/2008,17.45, (0.63),216,153,5,,
AUS,8/8/2008,5037.6, (0.63),288,6,5,,
ITA,7/6/2007,42279, (0.63),4,101,5,,
JPN,10/4/2007,17092.49, (0.62),68,9,5,,
BRA,1/22/2009,37894, (0.62),406,138,5,,
AUS,9/10/2007,6209.6, (0.62),50,6,5,,
CHN,4/24/2009,2448.59, (0.62),472,13,5,,
USA,10/17/2008,940.55, (0.62),338,161,5,,
ITA,5/21/2009,19883, (0.62),491,101,5,,
BRA,4/16/2008,64152, (0.62),206,138,5,,
BRA,12/4/2008,35128, (0.62),372,138,5,,
ITA,11/25/2008,19778, (0.62),365,101,5,,
JPN,9/21/2007,16312.61, (0.62),59,9,5,,
JPN,2/3/2009,7825.51, (0.62),414,9,5,,
MEX,5/27/2009,24507.81, (0.61),495,167,5,,
ITA,8/23/2007,39709, (0.61),38,101,5,,
ITA,10/25/2007,39775, (0.61),83,101,5,,
BRA,11/26/2007,59069, (0.61),105,138,5,,
CHN,12/25/2008,1852.42, (0.61),387,13,5,,
CAN,11/22/2007,16.28, (0.61),103,153,5,,
CAN,6/22/2009,13.03, (0.61),513,153,5,,
FRA,6/16/2008,4657.74, (0.61),249,97,5,,
AUS,9/19/2007,6362, (0.61),57,6,5,,
JPN,6/23/2008,13857.47, (0.61),254,9,5,,
AUS,4/3/2009,3674, (0.61),457,6,5,,
IND,5/29/2008,16316.26, (0.60),237,26,5,,
USA,1/18/2008,1325.19, (0.60),143,161,5,,
IND,1/4/2008,20686.89, (0.60),133,26,5,,
BRA,2/22/2008,64609, (0.60),168,138,5,,
AUS,7/16/2008,4947.5, (0.60),271,6,5,,
JPN,5/1/2008,13766.86, (0.60),217,9,5,,
FRA,3/18/2009,2760.34, (0.60),445,97,5,,
CAN,9/12/2007,16.62, (0.60),52,153,5,,
MEX,5/28/2008,31647.03, (0.60),236,167,5,,
AUS,12/24/2007,6388, (0.60),125,6,5,,
FRA,10/25/2007,5760.3, (0.60),83,97,5,,
AUS,8/29/2007,6101.4, (0.60),42,6,5,,
FRA,1/11/2008,5371.41, (0.59),138,97,5,,
AUS,4/24/2009,3668.2, (0.59),472,6,5,,
ITA,6/18/2009,19233.8, (0.59),511,101,5,,
FRA,6/10/2009,3315.27, (0.59),505,97,5,,
CAN,2/25/2008,16.87, (0.59),169,153,5,,
USA,12/3/2007,1472.42, (0.59),110,161,5,,
AUS,11/8/2007,6568.5, (0.59),93,6,5,,
ITA,9/30/2008,25530, (0.59),325,101,5,,
MEX,7/7/2008,28383.53, (0.59),264,167,5,,
AUS,11/5/2007,6620.1, (0.59),90,6,5,,
CAN,2/27/2008,17, (0.58),171,153,5,,
MEX,4/14/2008,31192.48, (0.58),204,167,5,,
IND,2/25/2009,8902.56, (0.58),430,26,5,,
AUS,7/19/2007,6419, (0.58),13,6,5,,
IND,1/5/2009,10275.6, (0.58),393,26,5,,
DEU,6/27/2008,6421.91, (0.58),258,99,5,,
BRA,8/18/2008,53327, (0.58),294,138,5,,
BRA,6/26/2008,63947, (0.58),257,138,5,,
DEU,9/22/2008,6107.75, (0.58),319,99,5,,
ITA,11/12/2007,38187, (0.58),95,101,5,,
MEX,2/4/2009,19622.6, (0.58),415,167,5,,
USA,6/3/2008,1377.65, (0.58),240,161,5,,
DEU,4/29/2008,6885.34, (0.58),215,99,5,,
AUS,7/11/2007,6363.2, (0.58),7,6,5,,
MEX,11/13/2007,29484.78, (0.58),96,167,5,,
CAN,1/22/2008,15.55, (0.58),145,153,5,,
BRA,4/17/2008,64552, (0.57),207,138,5,,
IND,2/3/2009,9149.3, (0.57),414,26,5,,
CHN,11/13/2007,5158.12, (0.57),96,13,5,,
ITA,8/28/2008,28625, (0.57),302,101,5,,
IND,4/8/2009,10742.34, (0.57),460,26,5,,
JPN,12/27/2007,15564.69, (0.57),128,9,5,,
MEX,2/21/2008,29361.32, (0.57),167,167,5,,
MEX,2/6/2008,27929.29, (0.57),156,167,5,,
MEX,7/29/2008,27318.64, (0.57),280,167,5,,
AUS,10/4/2007,6579.9, (0.57),68,6,5,,
BRA,4/7/2008,64176, (0.56),199,138,5,,
CAN,1/25/2008,15.87, (0.56),148,153,5,,
CHN,2/12/2009,2248.09, (0.56),421,13,5,,
USA,1/16/2008,1373.2, (0.56),141,161,5,,
JPN,10/24/2007,16358.39, (0.56),82,9,5,,
MEX,1/2/2008,28699.12, (0.56),131,167,5,,
FRA,12/7/2007,5718.75, (0.56),114,97,5,,
FRA,6/9/2009,3296.73, (0.56),504,97,5,,
ITA,7/5/2007,42043, (0.56),3,101,5,,
USA,8/1/2008,1260.31, (0.56),283,161,5,,
IND,4/15/2008,16153.66, (0.56),205,26,5,,
AUS,1/30/2008,5665.3, (0.56),151,6,5,,
FRA,10/8/2007,5829.4, (0.55),70,97,5,,
ITA,12/6/2007,39170, (0.55),113,101,5,,
FRA,9/30/2008,4032.1, (0.55),325,97,5,,
CAN,11/21/2007,16.19, (0.55),102,153,5,,
CHN,9/19/2007,5395.27, (0.55),57,13,5,,
ITA,7/15/2008,27044, (0.55),270,101,5,,
CAN,9/4/2008,16.23, (0.55),307,153,5,,
IND,6/15/2009,14875.52, (0.55),508,26,5,,
CHN,5/15/2008,3637.32, (0.55),227,13,5,,
ITA,12/27/2007,38343, (0.55),128,101,5,,
DEU,11/26/2007,7567.36, (0.55),105,99,5,,
ITA,10/4/2007,40577, (0.55),68,101,5,,
BRA,10/5/2007,62319, (0.55),69,138,5,,
DEU,3/26/2008,6489.26, (0.54),191,99,5,,
MEX,7/10/2007,31743.02, (0.54),6,167,5,,
IND,7/6/2007,14964.12, (0.54),4,26,5,,
JPN,2/23/2009,7376.16, (0.54),428,9,5,,
FRA,10/6/2008,3711.98, (0.54),329,97,5,,
CHN,6/5/2008,3351.65, (0.54),242,13,5,,
BRA,6/5/2009,53341, (0.54),502,138,5,,
CAN,11/13/2007,16.63, (0.54),96,153,5,,
MEX,8/7/2008,26986.98, (0.54),287,167,5,,
CHN,5/19/2008,3604.76, (0.54),229,13,5,,
MEX,4/4/2008,31545.37, (0.54),198,167,5,,
CHN,6/30/2009,2959.36, (0.54),519,13,5,,
CHN,7/22/2008,2846.12, (0.53),275,13,5,,
ITA,2/5/2008,33675, (0.53),155,101,5,,
DEU,11/5/2007,7807.55, (0.53),90,99,5,,
CAN,12/5/2007,16.77, (0.53),112,153,5,,
IND,7/4/2008,13454, (0.53),263,26,5,,
USA,10/14/2008,998.01, (0.53),335,161,5,,
BRA,12/26/2008,36864, (0.53),388,138,5,,
FRA,9/11/2007,5478.94, (0.53),51,97,5,,
DEU,4/3/2008,6741.72, (0.53),197,99,5,,
ITA,4/2/2009,16811, (0.53),456,101,5,,
USA,9/24/2007,1517.73, (0.53),60,161,5,,
ITA,6/11/2008,30728, (0.52),246,101,5,,
BRA,10/19/2007,60894, (0.52),79,138,5,,
DEU,6/16/2008,6729.88, (0.52),249,99,5,,
BRA,5/4/2009,50405, (0.52),478,138,5,,
CHN,11/3/2008,1719.77, (0.52),349,13,5,,
BRA,11/22/2007,60653, (0.52),103,138,5,,
DEU,3/3/2009,3690.72, (0.52),434,99,5,,
CHN,8/12/2008,2457.2, (0.52),290,13,5,,
MEX,12/22/2008,22059.18, (0.52),384,167,5,,
IND,4/2/2008,15750.4, (0.52),196,26,5,,
BRA,9/30/2008,49541, (0.52),325,138,5,,
AUS,1/15/2009,3476.8, (0.52),401,6,5,,
IND,7/25/2008,14274.94, (0.52),278,26,5,,
AUS,7/23/2008,5161.6, (0.52),276,6,5,,
AUS,10/10/2007,6744.6, (0.52),72,6,5,,
USA,10/11/2007,1554.41, (0.52),73,161,5,,
IND,8/27/2007,14842.38, (0.51),40,26,5,,
USA,5/20/2009,903.47, (0.51),490,161,5,,
USA,9/17/2007,1476.65, (0.51),55,161,5,,
DEU,1/3/2008,7908.41, (0.51),132,99,5,,
USA,4/8/2008,1365.54, (0.51),200,161,5,,
BRA,10/3/2007,60099, (0.51),67,138,5,,
JPN,8/14/2008,12956.8, (0.51),292,9,5,,
CHN,9/4/2007,5294.04, (0.51),46,13,5,,
DEU,9/14/2007,7497.74, (0.51),54,99,5,,
FRA,3/19/2009,2776.99, (0.51),446,97,5,,
ITA,8/17/2007,38712, (0.51),34,101,5,,
MEX,8/29/2008,26290.99, (0.51),303,167,5,,
DEU,9/11/2008,6178.9, (0.51),312,99,5,,
ITA,6/27/2008,29198, (0.50),258,101,5,,
JPN,9/12/2007,15797.6, (0.50),52,9,5,,
DEU,3/19/2008,6361.22, (0.50),186,99,5,,
DEU,6/26/2009,4776.47, (0.50),517,99,5,,
BRA,9/23/2008,49593, (0.50),320,138,5,,
AUS,9/27/2007,6548, (0.50),63,6,5,,
CHN,5/22/2009,2597.6, (0.50),492,13,5,,
CAN,6/9/2009,13.97, (0.50),504,153,5,,
JPN,10/9/2008,9157.49, (0.50),332,9,5,,
ITA,6/16/2008,30817, (0.50),249,101,5,,
IND,3/23/2009,9424.02, (0.50),448,26,5,,
DEU,5/6/2008,7017.1, (0.50),220,99,5,,
BRA,7/16/2007,57374, (0.50),10,138,5,,
MEX,12/24/2007,29853.77, (0.50),125,167,5,,
AUS,9/6/2007,6265.3, (0.50),48,6,5,,
IND,7/3/2007,14806.51, (0.50),1,26,5,,
USA,11/5/2007,1502.17, (0.50),90,161,5,,
MEX,8/19/2008,26732.11, (0.49),295,167,5,,
CAN,6/24/2008,18.16, (0.49),255,153,5,,
IND,8/28/2007,14919.19, (0.49),41,26,5,,
MEX,3/30/2009,19530.15, (0.49),453,167,5,,
FRA,2/18/2008,4861.8, (0.49),164,97,5,,
BRA,1/26/2009,38509, (0.49),408,138,5,,
FRA,8/1/2007,5654.3, (0.49),22,97,5,,
BRA,5/22/2009,50568, (0.49),492,138,5,,
IND,7/25/2007,15699.33, (0.49),17,26,5,,
ITA,1/11/2008,37364, (0.49),138,101,5,,
BRA,1/15/2009,39151, (0.49),401,138,5,,
CHN,6/16/2009,2776.02, (0.49),509,13,5,,
DEU,9/9/2008,6233.41, (0.48),310,99,5,,
AUS,1/29/2009,3461.3, (0.48),411,6,5,,
CHN,6/5/2009,2753.89, (0.48),502,13,5,,
ITA,4/23/2008,33427, (0.48),211,101,5,,
AUS,2/25/2009,3281.5, (0.48),430,6,5,,
ITA,7/29/2008,28278, (0.48),280,101,5,,
MEX,2/6/2009,20438.13, (0.48),417,167,5,,
BRA,7/14/2008,60721, (0.48),269,138,5,,
ITA,8/6/2008,29014, (0.48),286,101,5,,
ITA,3/10/2009,13503, (0.48),439,101,5,,
AUS,5/16/2008,6006.1, (0.48),228,6,5,,
CHN,7/30/2008,2836.67, (0.48),281,13,5,,
CAN,4/1/2008,16.64, (0.48),195,153,5,,
CAN,11/29/2007,16.66, (0.48),108,153,5,,
IND,7/30/2008,14287.21, (0.48),281,26,5,,
USA,1/30/2008,1355.81, (0.48),151,161,5,,
BRA,2/26/2008,65183, (0.48),170,138,5,,
DEU,11/27/2007,7531.35, (0.48),106,99,5,,
BRA,6/9/2009,53157, (0.48),504,138,5,,
CAN,7/24/2007,16.81, (0.47),16,153,5,,
MEX,1/8/2008,28267.78, (0.47),135,167,5,,
FRA,8/28/2008,4461.49, (0.47),302,97,5,,
DEU,10/19/2007,7884.12, (0.47),79,99,5,,
ITA,2/18/2008,33960, (0.47),164,101,5,,
IND,5/15/2008,17353.54, (0.47),227,26,5,,
USA,1/5/2009,927.45, (0.47),393,161,5,,
MEX,2/20/2008,29224.44, (0.47),166,167,5,,
JPN,6/30/2008,13481.38, (0.46),259,9,5,,
JPN,11/13/2007,15126.63, (0.46),96,9,5,,
FRA,12/24/2008,3116.21, (0.46),386,97,5,,
FRA,7/3/2007,6069.84, (0.46),1,97,5,,
ITA,12/7/2007,39388, (0.46),114,101,5,,
CHN,2/5/2009,2098.02, (0.46),416,13,5,,
BRA,8/3/2007,52846, (0.46),24,138,5,,
IND,12/11/2008,9645.46, (0.46),377,26,5,,
ITA,10/22/2007,39242, (0.46),80,101,5,,
AUS,9/24/2007,6461.1, (0.46),60,6,5,,
AUS,12/16/2008,3498.9, (0.46),380,6,5,,
MEX,10/19/2007,31823.4, (0.46),79,167,5,,
ITA,11/13/2007,38410, (0.46),96,101,5,,
CHN,1/21/2009,1985.02, (0.46),405,13,5,,
DEU,12/17/2008,4708.38, (0.46),381,99,5,,
USA,10/3/2007,1539.59, (0.46),67,161,5,,
USA,10/1/2008,1161.06, (0.45),326,161,5,,
JPN,11/28/2007,15153.78, (0.45),107,9,5,,
JPN,10/25/2007,16284.17, (0.45),83,9,5,,
USA,5/5/2008,1407.49, (0.45),219,161,5,,
IND,3/26/2009,10003.1, (0.45),451,26,5,,
FRA,9/5/2007,5551.55, (0.45),47,97,5,,
FRA,5/12/2008,4976.21, (0.45),224,97,5,,
CHN,1/15/2009,1920.21, (0.45),401,13,5,,
CHN,6/30/2008,2736.1, (0.45),259,13,5,,
FRA,10/1/2007,5773.26, (0.45),65,97,5,,
JPN,1/9/2009,8836.8, (0.45),397,9,5,,
CAN,9/15/2008,15.62, (0.45),314,153,5,,
BRA,12/3/2007,63200, (0.44),110,138,5,,
CHN,8/13/2008,2446.3, (0.44),291,13,5,,
CAN,3/19/2008,15.73, (0.44),186,153,5,,
JPN,4/13/2009,8924.43, (0.44),463,9,5,,
JPN,7/6/2007,18140.94, (0.44),4,9,5,,
CHN,11/25/2008,1888.71, (0.44),365,13,5,,
AUS,6/17/2008,5525.9, (0.44),250,6,5,,
ITA,5/15/2008,34233, (0.44),227,101,5,,
JPN,3/10/2009,7054.98, (0.44),439,9,5,,
ITA,2/1/2008,34615, (0.44),153,101,5,,
MEX,5/22/2009,24093.24, (0.44),492,167,5,,
MEX,9/3/2007,30797.6, (0.44),45,167,5,,
JPN,9/10/2008,12346.63, (0.44),311,9,5,,
CHN,7/19/2007,3912.94, (0.44),13,13,5,,
CAN,6/25/2009,13.73, (0.44),516,153,5,,
FRA,11/5/2007,5684.62, (0.43),90,97,5,,
FRA,12/2/2008,3152.9, (0.43),370,97,5,,
MEX,5/29/2008,31837.27, (0.43),237,167,5,,
AUS,7/23/2007,6427.8, (0.43),15,6,5,,
CAN,5/30/2008,18.58, (0.43),238,153,5,,
FRA,5/28/2009,3263.7, (0.43),496,97,5,,
IND,6/11/2008,15185.32, (0.43),246,26,5,,
ITA,7/18/2008,28100, (0.43),273,101,5,,
DEU,10/1/2008,5806.33, (0.42),326,99,5,,
CAN,2/6/2009,11.76, (0.42),417,153,5,,
DEU,12/3/2007,7837.26, (0.42),110,99,5,,
BRA,7/4/2007,55696, (0.42),2,138,5,,
FRA,3/12/2009,2694.25, (0.42),441,97,5,,
BRA,4/3/2008,64175, (0.42),197,138,5,,
USA,2/8/2008,1331.29, (0.42),158,161,5,,
MEX,11/28/2007,29276.39, (0.42),107,167,5,,
ITA,12/21/2007,38182, (0.42),124,101,5,,
AUS,5/4/2009,3846, (0.42),478,6,5,,
AUS,6/19/2009,3894.4, (0.42),512,6,5,,
USA,8/30/2007,1457.64, (0.42),43,161,5,,
IND,12/11/2007,20290.89, (0.42),116,26,5,,
CAN,7/6/2007,16.76, (0.42),4,153,5,,
FRA,10/10/2007,5838.49, (0.42),72,97,5,,
CAN,9/24/2007,16.84, (0.41),60,153,5,,
JPN,5/22/2009,9225.81, (0.41),492,9,5,,
JPN,8/24/2007,16248.97, (0.41),39,9,5,,
AUS,8/11/2008,5069.3, (0.41),289,6,5,,
ITA,7/2/2008,28974, (0.41),261,101,5,,
AUS,5/14/2008,5940.3, (0.41),226,6,5,,
CAN,9/25/2007,16.91, (0.41),61,153,5,,
USA,9/2/2008,1277.58, (0.41),305,161,5,,
CHN,6/4/2009,2767.24, (0.41),501,13,5,,
CAN,7/16/2007,17.09, (0.41),10,153,5,,
MEX,1/7/2008,28152.56, (0.41),134,167,5,,
FRA,8/13/2008,4402.97, (0.41),291,97,5,,
FRA,5/15/2008,5057.51, (0.40),227,97,5,,
IND,10/28/2008,9008.08, (0.40),345,26,5,,
FRA,5/14/2009,3156.29, (0.40),486,97,5,,
MEX,8/20/2007,28453.55, (0.40),35,167,5,,
ITA,1/4/2008,37450, (0.40),133,101,5,,
CAN,7/18/2007,17.38, (0.40),12,153,5,,
BRA,2/13/2009,41674, (0.40),422,138,5,,
DEU,11/2/2007,7849.49, (0.40),89,99,5,,
IND,7/23/2007,15732.2, (0.40),15,26,5,,
DEU,10/30/2007,7977.94, (0.40),86,99,5,,
IND,9/17/2008,13262.9, (0.40),316,26,5,,
BRA,1/11/2008,61942, (0.40),138,138,5,,
IND,12/28/2007,20206.95, (0.39),129,26,5,,
AUS,7/12/2007,6400.1, (0.39),8,6,5,,
FRA,3/10/2009,2663.68, (0.39),439,97,5,,
IND,1/21/2009,8779.17, (0.39),405,26,5,,
MEX,6/3/2009,24651.32, (0.39),500,167,5,,
AUS,9/3/2007,6272.5, (0.39),45,6,5,,
FRA,4/29/2008,4977.1, (0.39),215,97,5,,
USA,4/29/2008,1390.94, (0.39),215,161,5,,
USA,12/29/2008,869.42, (0.39),389,161,5,,
MEX,7/12/2007,32261.1, (0.39),8,167,5,,
JPN,5/26/2009,9310.81, (0.39),494,9,5,,
AUS,8/31/2007,6248.3, (0.39),44,6,5,,
FRA,2/6/2009,3122.79, (0.39),417,97,5,,
JPN,8/6/2007,16914.46, (0.39),25,9,5,,
CAN,6/27/2008,18.12, (0.38),258,153,5,,
USA,4/30/2008,1385.59, (0.38),216,161,5,,
ITA,9/11/2007,38854, (0.38),51,101,5,,
FRA,10/22/2008,3298.18, (0.38),341,97,5,,
MEX,5/21/2008,31126.07, (0.38),231,167,5,,
DEU,3/31/2008,6534.97, (0.38),194,99,5,,
ITA,10/3/2007,40423, (0.38),67,101,5,,
USA,5/5/2009,903.8, (0.38),479,161,5,,
FRA,8/24/2007,5569.38, (0.38),39,97,5,,
FRA,9/3/2007,5651.27, (0.38),45,97,5,,
CAN,5/21/2009,13.2, (0.38),491,153,5,,
CHN,8/14/2008,2437.08, (0.38),292,13,5,,
FRA,11/27/2008,3250.39, (0.38),367,97,5,,
IND,4/24/2009,11329.05, (0.38),472,26,5,,
JPN,2/16/2009,7750.17, (0.38),423,9,5,,
DEU,11/13/2007,7777.56, (0.38),96,99,5,,
USA,6/27/2008,1278.38, (0.37),258,161,5,,
DEU,9/10/2008,6210.32, (0.37),311,99,5,,
MEX,9/1/2008,26424.7, (0.37),304,167,5,,
IND,12/19/2007,19091.96, (0.37),122,26,5,,
BRA,7/24/2007,55795, (0.37),16,138,5,,
MEX,4/13/2009,21838.96, (0.36),463,167,5,,
JPN,7/12/2007,17984.14, (0.36),8,9,5,,
ITA,7/12/2007,42140, (0.36),8,101,5,,
DEU,12/4/2007,7808.94, (0.36),111,99,5,,
CAN,9/11/2007,16.56, (0.36),51,153,5,,
ITA,10/26/2007,40020, (0.36),84,101,5,,
AUS,5/26/2009,3781.6, (0.36),494,6,5,,
CHN,5/16/2008,3624.23, (0.36),228,13,5,,
CHN,5/23/2008,3473.09, (0.36),233,13,5,,
DEU,8/12/2008,6585.87, (0.36),290,99,5,,
AUS,4/4/2008,5663.7, (0.36),198,6,5,,
FRA,8/20/2007,5399.38, (0.36),35,97,5,,
BRA,8/31/2007,54637, (0.36),44,138,5,,
BRA,1/12/2009,39403, (0.36),398,138,5,,
BRA,12/11/2007,64512, (0.36),116,138,5,,
CAN,10/19/2007,16.91, (0.35),79,153,5,,
DEU,11/7/2007,7799.62, (0.35),92,99,5,,
USA,3/16/2009,753.89, (0.35),443,161,5,,
DEU,2/11/2008,6743.54, (0.35),159,99,5,,
CAN,1/2/2008,17.07, (0.35),131,153,5,,
CAN,7/17/2008,17.09, (0.35),272,153,5,,
ITA,2/12/2009,17669, (0.35),421,101,5,,
AUS,6/11/2009,4047.3, (0.35),506,6,5,,
CAN,3/18/2009,11.44, (0.35),445,153,5,,
MEX,10/17/2007,32721.82, (0.35),77,167,5,,
USA,6/10/2009,939.15, (0.35),505,161,5,,
DEU,10/8/2007,7974.37, (0.35),70,99,5,,
USA,3/4/2008,1326.75, (0.34),175,161,5,,
MEX,2/7/2008,28088.32, (0.34),157,167,5,,
DEU,1/31/2008,6851.75, (0.34),152,99,5,,
MEX,6/11/2009,25372.85, (0.34),506,167,5,,
MEX,6/27/2008,29295, (0.34),258,167,5,,
MEX,3/27/2008,29987.05, (0.34),192,167,5,,
MEX,8/14/2008,27247.45, (0.34),292,167,5,,
IND,11/28/2007,18938.87, (0.34),107,26,5,,
DEU,6/5/2008,6941.83, (0.34),242,99,5,,
USA,4/14/2008,1328.32, (0.34),204,161,5,,
IND,8/22/2008,14401.49, (0.34),298,26,5,,
CHN,8/27/2008,2342.15, (0.34),301,13,5,,
MEX,1/16/2009,20325.39, (0.33),402,167,5,,
IND,8/7/2008,15117.25, (0.33),287,26,5,,
IND,8/1/2007,14935.77, (0.33),22,26,5,,
ITA,4/29/2008,33841, (0.33),215,101,5,,
MEX,1/30/2009,19565.14, (0.33),412,167,5,,
MEX,11/20/2008,18190.7, (0.33),362,167,5,,
CAN,1/2/2009,11.99, (0.33),392,153,5,,
JPN,12/3/2007,15628.97, (0.33),110,9,5,,
JPN,3/19/2009,7945.96, (0.33),446,9,5,,
FRA,5/21/2009,3217.41, (0.33),491,97,5,,
ITA,4/22/2009,18086, (0.33),470,101,5,,
MEX,6/26/2008,29199.94, (0.32),257,167,5,,
FRA,12/11/2007,5724.76, (0.32),116,97,5,,
USA,10/8/2007,1552.58, (0.32),70,161,5,,
AUS,3/6/2009,3111.7, (0.32),437,6,5,,
ITA,2/13/2008,34014, (0.32),161,101,5,,
JPN,4/30/2008,13849.99, (0.32),216,9,5,,
MEX,9/20/2007,30485.75, (0.32),58,167,5,,
IND,9/24/2007,16845.83, (0.32),60,26,5,,
MEX,5/26/2008,31314.55, (0.32),234,167,5,,
CAN,8/17/2007,15.74, (0.32),34,153,5,,
AUS,6/10/2008,5544.3, (0.32),245,6,5,,
AUS,4/3/2008,5645.8, (0.32),197,6,5,,
FRA,5/9/2008,4960.56, (0.31),223,97,5,,
DEU,4/17/2008,6681.81, (0.31),207,99,5,,
AUS,8/21/2007,5978.6, (0.31),36,6,5,,
AUS,7/27/2007,6127.3, (0.31),19,6,5,,
MEX,6/1/2009,25105.63, (0.31),498,167,5,,
ITA,8/14/2008,28778, (0.31),292,101,5,,
DEU,8/27/2008,6321.03, (0.31),301,99,5,,
BRA,11/30/2007,63006, (0.31),109,138,5,,
IND,10/19/2007,17559.98, (0.31),79,26,5,,
AUS,10/8/2007,6667.2, (0.31),70,6,5,,
DEU,10/29/2008,4808.69, (0.31),346,99,5,,
DEU,1/22/2008,6769.47, (0.31),145,99,5,,
FRA,1/2/2009,3349.69, (0.30),392,97,5,,
IND,2/18/2009,9015.18, (0.30),425,26,5,,
MEX,6/9/2009,25107.43, (0.30),504,167,5,,
JPN,3/26/2008,12706.63, (0.30),191,9,5,,
FRA,2/12/2008,4840.71, (0.30),160,97,5,,
USA,9/28/2007,1526.75, (0.30),64,161,5,,
BRA,11/7/2008,36665, (0.30),353,138,5,,
ITA,8/22/2007,39590, (0.30),37,101,5,,
DEU,12/11/2007,8009.42, (0.30),116,99,5,,
FRA,4/14/2008,4766.49, (0.30),204,97,5,,
BRA,5/28/2009,53041, (0.30),496,138,5,,
BRA,9/5/2007,54408, (0.30),47,138,5,,
BRA,3/25/2008,61234, (0.29),190,138,5,,
CAN,4/4/2008,16.95, (0.29),198,153,5,,
